"model_key","model_class","model_class_label","training_regime","training_regime_label","learning_rate","window_id","window_row","window_col","n_pixels","generated_mean","generated_variance","generated_expected_variance","generated_expected_variance_ci95_low","generated_expected_variance_ci95_high","generated_log10_variance_ratio","reference_mean","reference_variance","reference_expected_variance","reference_expected_variance_ci95_low","reference_expected_variance_ci95_high","reference_log10_variance_ratio","evaldf_path","generated_growth_pct","reference_growth_pct"
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",5e-04,100,11,11,2218,1040.2286968984,2125941.75306807,3300386.95777893,2390096.04765907,4557370.85618201,-0.191013500761743,934.015168190648,5985965.28678542,2677694.63671249,1941835.3958356,3692408.00886394,0.349373145273413,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.0005.csv",3.11376485761393,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",5e-04,101,11,12,4341,1014.75502422036,1864618.60966657,3145297.65138839,2278508.03054138,4341831.22605837,-0.22707173630672,956.38611475605,1304734.19120053,2803601.29250715,2032523.46016503,3867202.69723703,-0.332194208094181,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.0005.csv",3.11376485761393,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",5e-04,102,11,13,855,679.305349003384,1158408.58420717,1443117.56188123,1050822.93491838,1981864.14495396,-0.0954399446888235,1039.40080721279,1207289.01423203,3295289.69524865,2386429.08640227,4550285.71244187,-0.436082351498042,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.0005.csv",3.11376485761393,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",5e-04,103,12,9,156,928.289629413263,1290186.07540299,2645921.52482623,1918945.44593139,3648306.27696182,-0.311924608966037,2165.45513946649,14098777.8418376,13699737.5852217,9828161.73001036,19096430.7527466,0.0124692188547669,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.0005.csv",3.11376485761393,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",5e-04,104,12,10,1485,805.669997376544,1394849.63280692,2009723.61872249,1460200.10629712,2766051.72553601,-0.158608944027146,994.441513579448,2088964.40383936,3024219.99222827,2191366.44145338,4173608.93567729,-0.160682340439566,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.0005.csv",3.11376485761393,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",5e-04,105,12,11,2575,970.64811808567,1187728.11636876,2885333.13433089,2091378.77957215,3980697.98612514,-0.385478925705443,1067.68940591525,3583007.32768692,3471624.46064977,2513262.57324267,4795430.65817906,0.0137149566589502,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.0005.csv",3.11376485761393,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",5e-04,106,12,12,5417,839.115503234741,941401.401054844,2174845.55244192,1579346.92877844,2994879.14326386,-0.363653580466752,982.226450640545,2295147.61792145,2952522.75017013,2139753.92633128,4074015.4664507,-0.109382629219541,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.0005.csv",3.11376485761393,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",5e-04,107,12,13,1890,685.909306472778,1632799.33074746,1470477.45144476,1070612.29300375,2019689.05955753,0.0454744443516845,1137.45602827051,1321323.88637679,3925529.84829224,2839554.92875699,5426830.95641995,-0.472888997857899,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.0005.csv",3.11376485761393,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,1,1,4,376,452.370242197982,414139.391791745,655428.859816064,479757.344843619,895425.562311742,-0.199379018948607,673.284322352117,776669.807421671,1418389.92386548,1032935.34472159,1947682.38535336,-0.261559214866573,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,2,1,5,2873,603.576675512402,566006.164532142,1147228.94345513,836637.540273392,1573123.58739136,-0.306828934046289,919.540035845735,1253510.86855836,2597722.15738253,1884218.23128624,3581411.2690915,-0.31646459485402,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,3,1,6,1631,540.726150378868,724727.571727314,926709.203855651,676774.821583185,1268944.88554081,-0.106768692305501,382.277176224914,608163.144087705,472701.090539566,346754.354811977,644393.698006926,0.109433493246531,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,4,1,7,540,828.845452705784,1689892.51153858,2123469.47360089,1542282.19401217,2923668.97758484,-0.0991869406167434,820.132858823158,1685056.64388418,2080351.65564922,1511170.72044647,2863914.01885011,-0.0915222484036353,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,5,2,3,348,353.447819947262,320208.679934554,405956.608099739,298093.415018795,552849.406785635,-0.103046514963576,583.114429750892,488822.873437225,1072931.80534022,782801.751128536,1470592.85093704,-0.341420599838488,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,6,2,4,1396,633.819079310597,671179.010332819,1261447.87144266,919356.185035407,1730831.59527114,-0.274030941856642,1088.67011100457,3302729.19463101,3605282.68065437,2609371.29047683,4981300.76576843,-0.0380663568426028,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,7,2,5,1481,951.185214292913,931355.313458415,2774079.70849491,2011262.11375916,3826213.48875302,-0.474003539040593,1117.40056776099,2449083.63757663,3792279.82981508,2743794.69148165,5241422.16335305,-0.189896759372848,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,8,2,6,1384,699.320306805687,662524.132615918,1526804.98261015,1111346.27142596,2097576.16942569,-0.362581866378096,816.481194901174,1445455.32557506,2062407.48376139,1498221.92901256,2839048.43915773,-0.154369802362713,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,9,2,7,2309,530.913031294672,979890.987844626,894339.579044597,653288.998951512,1224333.00412125,0.0396753125339939,391.641129620083,866225.085654845,495438.159967142,363320.382495047,675599.229159609,0.242641302575761,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,10,2,8,427,518.452637486626,545106.555688191,854042.282755128,624043.357474549,1168810.16678931,-0.194997967621286,714.296708224943,1037885.38753054,1590919.99554161,1157699.78488831,2186254.55861023,-0.185498942791545,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,11,3,3,527,482.312902848774,553301.902286722,742268.752316679,542874.799737531,1014898.64869789,-0.127599014862756,748.711936674946,967507.682325204,1743094.06972155,1267669.12896712,2396821.74667618,-0.255666403209717,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,12,3,4,702,636.670633245627,679559.850507785,1272488.53912032,927349.260243422,1746081.17093611,-0.272426167344546,1298.66393956768,7280178.78945513,5077422.95427707,3666535.42661807,7031221.80941227,0.156498702951587,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,13,3,5,1135,733.402818305968,568048.073196004,1674569.5326446,1218157.74668857,2301986.85456332,-0.46951809426516,896.596957145314,1312205.57855719,2473376.0037758,1794608.04622819,3408871.85305538,-0.275288263296267,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,14,3,6,1243,884.759907886663,646412.711596362,2410378.99882294,1749197.90096865,3321480.61391413,-0.571575446578126,1255.7773463723,2394884.38474863,4756979.18300034,3436617.07075511,6584629.73371849,-0.298046698619346,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,15,3,7,1433,829.872448717983,1151600.64906781,2128580.23507404,1545969.5628966,2930752.27733374,-0.266788124209354,872.297067332883,2967360.04739782,2344903.53803191,1701992.88215146,3230667.21390981,0.102245263132542,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,16,3,8,487,688.421729510747,866891.82704965,1480951.71858474,1078187.66386286,2034170.92059966,-0.232575991555862,774.987524175917,1375231.96846462,1863808.60891756,1354858.58947204,2563944.7228429,-0.132025354055256,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,17,3,9,431,670.117628472119,776925.737771574,1405467.85922528,1023586.90464915,1929821.39019489,-0.257441409576599,610.900175449458,638713.709103656,1174405.84728948,856324.110665345,1610639.09910945,-0.264511967114479,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,18,3,10,15,211.7394135333,79060.2025200546,150139.85329469,110975.549673625,203125.603915874,-0.278538064676808,258.818089714603,85810.7424537562,221698.646556791,163445.99164498,300712.727124395,-0.412221382206662,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,19,4,1,473,356.756187710016,389113.829097788,413365.751128344,303497.613441098,563006.879258583,-0.0262578249926071,212.961918125678,245472.609263059,151827.239056222,112214.478096018,205423.675363093,0.208653344432248,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,20,4,2,320,86.0606644142707,56329.0666302893,26149.0562081519,19552.8516518512,34970.5072565388,0.333276536462243,327.102391751645,530926.127937993,349278.150543033,256729.838541717,475189.121528382,0.181862679622629,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,21,4,3,205,155.09292045459,119493.871566573,82037.8385160416,60881.0926985585,110546.750231759,0.163331423055929,206.671442565237,238371.35404411,143242.265694176,105910.167704249,193733.492505626,0.221182881725673,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,22,4,4,152,271.399895983183,315433.153524034,243098.849743748,179113.909980537,329941.157295686,0.113124433883568,635.537942798549,629591.243380593,1268097.39493246,924170.273477401,1740015.93557404,-0.304093931330306,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,23,4,5,951,463.365570532807,331064.554532361,686708.990262073,502498.563067434,938448.92695439,-0.316860047682877,653.161070196998,1517233.25313809,1337250.79172562,974225.858165118,1835549.39030137,0.0548394888559319,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,24,4,6,1767,672.126785973561,688293.574485163,1413659.81184088,1029513.42094086,1941144.25607747,-0.312571196606519,909.228821760083,3567706.25197583,2541471.90571006,1843685.02842345,3503352.98488417,0.147303776199519,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,25,4,7,1023,690.814170965427,922851.677192341,1490959.28699755,1085425.17000632,2048008.15100989,-0.208333878673171,1820.67345309369,10780574.6070688,9783620.28431818,7034401.66373083,13607301.7213742,0.0421423206693129,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,26,4,8,713,757.707529909136,793076.471263538,1783980.14305181,1297204.58331115,2453418.05891522,-0.352074950504884,1421.17684778826,5989638.3714483,6048498.67269786,4362718.5142456,8385674.22449303,-0.0042469873294891,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,27,4,9,855,766.99440813066,698174.268235108,1826672.17315995,1328039.85346676,2512523.4152323,-0.417696774438552,879.806135614649,2591752.48512071,2384248.89851585,1730360.24197177,3285236.60691389,0.0362419329645811,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,28,4,10,784,889.660741910114,627718.387784209,2436365.7332712,1767930.86470762,3357528.34273856,-0.588977632009379,758.082984722014,1172112.03772333,1785696.62233466,1298444.44217099,2455794.27463673,-0.182838550931053,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,29,4,11,184,643.66029167717,299466.42709851,1299748.42003078,947082.547931729,1783736.75986508,-0.6375111570737,512.875978477372,356728.374502348,836299.123907189,611163.442319268,1144368.55384189,-0.370023986931484,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,30,5,4,126,656.456444322821,739159.866486196,1350379.39220473,983726.824244256,1853689.92483471,-0.261717423328598,640.13877311343,1627828.24099768,1285979.37177063,937115.550609631,1764716.14791128,0.102374576551417,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,31,5,5,844,754.55910946382,620990.163936694,1769617.90486006,1286830.04472564,2433536.22495579,-0.454794782504723,1317.30296865282,3739732.93605641,5219847.22637173,3768693.62502469,7229774.4995077,-0.144817203106626,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,32,5,6,829,815.729578189949,689034.386687151,2058723.41507155,1495563.3561443,2833943.5319482,-0.475357107852702,2222.15039587044,14548170.1666346,14404620.708431,10330413.032276,20085653.6041179,0.00430654500264713,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,33,5,7,705,899.193091727436,1360705.49897141,2487298.03817584,1804642.42994728,3428186.89622305,-0.261963687430672,1887.66308965929,5185850.92273785,10494534.7539303,7542046.02670868,14602835.7970011,-0.30614316212242,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,34,5,8,1213,837.08610115629,1491178.68123261,2164646.22959742,1571989.199317,2980741.40798561,-0.161857243161262,2444.8747159892,39575884.8140339,17339350.2093309,12419833.7359809,24207495.2107302,0.358397815043498,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,35,5,9,967,853.583475022649,837787.415611129,2248231.74874313,1632280.61712075,3096615.82882269,-0.428707243930634,1132.46179488706,1900084.45796615,3892139.16971136,2815560.73839382,5380366.01726563,-0.311415455181887,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,36,5,10,1355,884.165499324026,544234.277796715,2407236.32853787,1746932.36525021,3317121.40475598,-0.645732837182777,1023.95525762421,1215529.80873862,3200893.1335787,2318513.52767522,4419088.66620445,-0.420505561219109,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,37,5,11,3149,533.829114608075,532346.531957344,903900.314728337,660226.379316529,1237508.53428757,-0.229926108466675,527.458914235081,2451388.1358492,883078.62220764,645117.288597722,1208815.61660708,0.443412708500555,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,38,5,12,2408,558.577512988786,495391.244699939,987023.534546265,720521.620941652,1352097.46582622,-0.29937918128027,629.473575385321,1272769.37688923,1244712.64764082,907239.557048012,1707718.27921415,0.00968061506597652,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,39,5,13,627,774.296710649161,555452.994677693,1860584.74722207,1352530.56172559,2559480.50236944,-0.525002143785166,529.765267232991,245348.627639153,890590.0150762,650568.138290938,1219166.03084353,-0.559894188602199,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,40,5,14,372,313.491666694048,273702.653348287,321617.423548913,236527.480840286,437318.178685914,-0.0700605609161427,389.763262602793,376776.019954145,490836.908872074,359968.365309771,669283.454682939,-0.114853958230867,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,41,5,15,221,394.396717551708,304567.934190994,502227.72921175,368266.216494058,684919.443305115,-0.217216509886333,464.215407895675,439048.294986287,689156.084555248,504277.351466182,941815.267924777,-0.195805299948753,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,42,5,16,74,352.890983952012,293375.694051414,404715.954133322,297188.423646431,551148.666964614,-0.13972619482787,512.885626498752,173133.206799764,836329.664860772,611185.613808974,1144410.62178657,-0.683997128440116,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,43,6,5,1020,810.077312247054,1702341.94005996,2031121.01922714,1475643.34618485,2795697.622608,-0.0766890016637643,1038.68675336805,18703882.5606851,3290896.38093141,2383268.5140759,4544179.10783618,0.754617558883984,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,44,6,6,1894,779.860229211795,955955.589192074,1886625.21422874,1371334.24767611,2595541.31678357,-0.295247917632688,1669.87340621542,9407703.01028866,8271931.05964477,5954109.68112573,11492036.1095161,0.0558766925558535,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,45,6,7,794,1010.60913842597,1377433.36956405,3120399.15522196,2260590.01361625,4307234.31903245,-0.355139551702114,910.179821480569,2772965.39190108,2546634.8501144,1847405.62476457,3510517.11269078,0.0369777713802011,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,46,6,8,842,917.409637120616,1393410.5311999,2586051.36554736,1875808.89154396,3565214.82300088,-0.268558058274059,1504.48706738476,6679005.85108356,6755785.34507676,4869312.30077867,9373117.35405745,-0.00496401813919723,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,47,6,9,1391,669.171063053446,1038352.37038481,1401616.42139688,1020800.48038706,1924498.10758759,-0.130284418404856,727.689718266758,2253482.5107051,1649338.894412,1199924.37648653,2267075.19400974,0.13554429130599,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,48,6,10,2337,498.339886375992,573130.169878552,790899.449169946,578199.090981265,1081845.24751803,-0.139868002519152,432.907072112222,1157303.49963683,601794.369339094,440747.180968937,821687.531096796,0.283999146446125,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,49,6,11,1784,931.077628004209,1128488.66976441,2661370.17843619,1930075.17361824,3669748.89034579,-0.372608083114115,790.747009849885,1867973.02927979,1938089.13062028,1408491.04585597,2666818.14504952,-0.0160031445265159,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,50,6,12,1799,857.606857627306,620578.534438965,2268849.43390174,1647150.1429853,3125202.5054538,-0.563008926617379,697.966707392815,606519.087996735,1521073.15705145,1107201.68880575,2089649.58461906,-0.399305628977548,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,51,6,13,2220,722.743820660527,1136447.40286671,1627646.45792119,1184246.47613108,2237062.170232,-0.156010736947387,826.698205302608,3231376.39946596,2112803.12238609,1534586.32726044,2908886.22859913,0.184528518743143,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
"unet_conus_model","1","U-Net baseline","MSASample","CONUS Model",0.001,52,6,14,2343,805.199233797604,489675.863960267,2007444.5692243,1458555.17397477,2762894.24658944,-0.612734863869029,614.676786264456,1032449.41655927,1188541.08163993,866562.281267088,1630153.92347827,-0.0611454144209842,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/unet_conus_model/Evaldf_0.001.csv",2.42853693107422,3.06913108089765
