filename,reference_built_pixels,reference_built_pixels_with_valid_hisdac,valid_hisdac_coverage
MSA_23420_X11008_Y50560.tif,42111,41857,0.9939683218161526
MSA_23420_X11008_Y50624.tif,51414,51262,0.9970436067997044
MSA_23420_X11008_Y50688.tif,52946,52811,0.9974502323121671
MSA_23420_X11008_Y50752.tif,51659,51298,0.9930118662769314
MSA_23420_X11008_Y50880.tif,48629,47220,0.9710255197515886
MSA_23420_X11008_Y50944.tif,43277,40923,0.94560621115142
MSA_23420_X11072_Y50752.tif,45646,44517,0.9752661788546642
MSA_23420_X11072_Y50816.tif,48369,47615,0.9844115032355434
MSA_23420_X11072_Y50880.tif,47100,45779,0.9719532908704883
MSA_23420_X11072_Y50944.tif,44644,42630,0.9548875548785951
MSA_23420_X11136_Y50688.tif,43381,42423,0.9779165994329315
MSA_23420_X11136_Y50880.tif,41940,40387,0.9629709108249881
MSA_23420_X11136_Y51328.tif,6104,4289,0.702653997378768
MSA_23420_X11136_Y51456.tif,6153,4284,0.6962457337883959
MSA_23420_X11200_Y50496.tif,37320,36577,0.980091103965702
MSA_23420_X11264_Y50432.tif,24502,23914,0.9760019590237532
MSA_23420_X11264_Y50752.tif,38319,36307,0.947493410579608
MSA_23420_X11264_Y50816.tif,35374,33866,0.9573698196415447
MSA_23420_X11264_Y51456.tif,6799,5136,0.7554052066480365
MSA_23420_X11392_Y50560.tif,22436,21789,0.9711624175432341
MSA_23420_X11392_Y50816.tif,25760,25082,0.9736801242236025
MSA_23420_X11392_Y50944.tif,13576,12766,0.9403358868591633
MSA_23420_X11392_Y51456.tif,4165,3172,0.7615846338535415
MSA_23420_X11392_Y51584.tif,11369,10483,0.9220687835341719
MSA_23420_X11392_Y51840.tif,8850,7583,0.8568361581920904
MSA_23420_X11520_Y51072.tif,8669,7615,0.8784173491752221
MSA_23420_X11520_Y51328.tif,7744,6353,0.8203770661157025
MSA_23420_X11520_Y51456.tif,5812,4877,0.8391259463179629
MSA_23420_X11648_Y50688.tif,6213,5972,0.9612103653629487
MSA_23420_X11776_Y51584.tif,9964,8959,0.8991368928141309
MSA_23420_X12160_Y51712.tif,4226,3288,0.7780407004259347
MSA_23420_X8832_Y52608.tif,5260,4793,0.9112167300380228
MSA_23900_X132992_Y42880.tif,7156,6589,0.9207657909446618
MSA_23900_X133120_Y42880.tif,9342,7972,0.8533504602868764
MSA_23900_X133248_Y42752.tif,5034,3813,0.7574493444576877
MSA_23900_X133248_Y43008.tif,5495,4963,0.9031847133757962
MSA_23900_X133376_Y42880.tif,5155,4766,0.9245392822502425
MSA_23900_X133504_Y42624.tif,8046,7487,0.9305244842157594
MSA_23900_X133504_Y42752.tif,7429,6803,0.915735630636694
MSA_23900_X133504_Y43008.tif,7367,7016,0.9523550970544319
MSA_23900_X133632_Y42496.tif,6740,6216,0.9222551928783382
MSA_23900_X133632_Y42624.tif,9664,8649,0.8949710264900662
MSA_23900_X133632_Y42880.tif,7934,7185,0.905596168389211
MSA_24660_X127616_Y56832.tif,6263,5855,0.9348555005588376
MSA_24660_X127616_Y56960.tif,7852,7302,0.9299541518084564
MSA_24660_X127744_Y57728.tif,9381,9241,0.9850762178872189
MSA_24660_X127872_Y57472.tif,6132,5848,0.9536855838225701
MSA_24660_X127872_Y57856.tif,11534,11077,0.9603780128316283
MSA_24660_X127872_Y59008.tif,7927,7590,0.9574870695092721
MSA_24660_X128000_Y57728.tif,11466,11223,0.978806907378336
MSA_24660_X128000_Y57856.tif,15708,15019,0.9561370002546473
MSA_24660_X128000_Y58112.tif,20656,16895,0.817922153369481
MSA_24660_X128000_Y58240.tif,20592,18835,0.9146756021756022
MSA_24660_X128000_Y58368.tif,20187,19532,0.9675533759350077
MSA_24660_X128000_Y58624.tif,18541,17371,0.9368966075184726
MSA_24660_X128128_Y58496.tif,7072,6447,0.9116233031674208
MSA_24660_X128128_Y58624.tif,6803,6320,0.9290019109216522
MSA_24660_X128256_Y56448.tif,15016,14255,0.9493207245604688
MSA_24660_X128256_Y58368.tif,12907,12517,0.9697838382273185
MSA_24660_X128256_Y58880.tif,6911,6206,0.897988713644914
MSA_24660_X128384_Y56448.tif,8406,7615,0.9059005472281704
MSA_24660_X128384_Y56960.tif,6303,5819,0.9232111692844677
MSA_24660_X128384_Y57472.tif,6358,6072,0.9550173010380623
MSA_24660_X128384_Y58368.tif,12386,11967,0.9661714839334733
MSA_24660_X128384_Y58880.tif,6075,5529,0.9101234567901234
MSA_24660_X128384_Y59392.tif,7214,6892,0.9553645688938176
MSA_24660_X128512_Y58240.tif,13052,12071,0.9248391051179896
MSA_24660_X128512_Y58496.tif,7627,7435,0.9748262750753901
MSA_24660_X128512_Y59392.tif,17418,16945,0.9728441841772879
MSA_24660_X128512_Y59648.tif,7108,6349,0.8932189082723692
MSA_24660_X128640_Y57088.tif,8713,7959,0.9134626420291518
MSA_24660_X128640_Y58880.tif,6351,5893,0.927885372382302
MSA_24660_X128640_Y59008.tif,7291,6903,0.9467837059388287
MSA_24660_X128768_Y57984.tif,7057,6606,0.936091823721128
MSA_24660_X128896_Y59264.tif,7714,7351,0.95294270158154
MSA_24660_X129024_Y58112.tif,4597,3900,0.8483793778551229
MSA_24660_X129152_Y58880.tif,4941,4254,0.8609593199757134
MSA_25180_X131200_Y45184.tif,8812,8417,0.9551747616886065
MSA_25180_X131456_Y44544.tif,12167,10613,0.8722774718500863
MSA_25180_X131456_Y44672.tif,12086,10934,0.9046831044183352
MSA_25180_X131456_Y44800.tif,7956,6964,0.8753142282554047
MSA_25180_X131584_Y44032.tif,8403,6896,0.820659288349399
MSA_25180_X131712_Y43648.tif,6519,6036,0.9259088817303267
MSA_25180_X131712_Y43904.tif,13261,11459,0.8641128120051278
MSA_25180_X131968_Y44032.tif,9784,8773,0.8966680294358136
MSA_25180_X132096_Y43776.tif,8355,7892,0.9445840813883902
MSA_25180_X132096_Y44288.tif,5992,5695,0.95043391188251
MSA_25180_X132224_Y43776.tif,6204,6038,0.9732430689877498
MSA_25620_X100992_Y79104.tif,6205,5889,0.9490733279613215
MSA_25620_X101120_Y79360.tif,6203,6070,0.9785587618894084
MSA_25620_X101248_Y78976.tif,7765,7287,0.9384417256922086
MSA_25620_X101248_Y79360.tif,5660,5487,0.969434628975265
MSA_25620_X101376_Y79232.tif,12916,12589,0.9746825642613812
MSA_25620_X101504_Y78976.tif,17275,16330,0.9452966714905934
MSA_25620_X101504_Y79232.tif,12728,12276,0.964487743557511
MSA_25620_X101632_Y79360.tif,3537,2990,0.845349165959853
MSA_25620_X101760_Y78848.tif,7588,7191,0.9476805482340538
MSA_25620_X101760_Y78976.tif,9750,9359,0.9598974358974359
MSA_25620_X101888_Y78848.tif,5332,5071,0.9510502625656414
MSA_26980_X92288_Y41600.tif,4141,3715,0.8971262979956532
MSA_26980_X92288_Y42240.tif,5264,4871,0.9253419452887538
MSA_26980_X92544_Y40576.tif,7126,6686,0.9382542801010384
MSA_26980_X92672_Y40704.tif,5009,4741,0.9464963066480335
MSA_26980_X92672_Y40960.tif,22970,21818,0.9498476273400087
MSA_26980_X92672_Y41088.tif,17290,15925,0.9210526315789473
MSA_26980_X92928_Y40960.tif,6678,6187,0.9264749925127284
MSA_27140_X97664_Y73728.tif,4912,4473,0.9106270358306189
MSA_27140_X97920_Y75520.tif,4748,4321,0.9100673967986521
MSA_27140_X98048_Y75776.tif,5411,5144,0.9506560709665496
MSA_27140_X98048_Y76800.tif,5979,5707,0.9545074427161733
MSA_27140_X98048_Y76928.tif,5348,4968,0.9289454001495886
MSA_27140_X98048_Y77312.tif,5213,4887,0.9374640322271245
MSA_27140_X98176_Y75904.tif,11492,11186,0.9733727810650887
MSA_27140_X98176_Y76160.tif,7539,7251,0.9617986470354158
MSA_27140_X98304_Y75520.tif,17783,16686,0.9383118708879267
MSA_27140_X98304_Y75776.tif,20365,19795,0.9720108028480235
MSA_27140_X98304_Y76160.tif,7111,6686,0.940233441147518
MSA_27140_X98432_Y74752.tif,4619,4355,0.9428447715955834
MSA_27140_X98432_Y75648.tif,28495,27458,0.9636076504649939
MSA_27140_X98432_Y75776.tif,21135,20433,0.9667849538679915
MSA_27140_X98560_Y74880.tif,9921,9554,0.9630077613143836
MSA_27140_X98560_Y75264.tif,19679,18987,0.9648356115656284
MSA_27140_X98560_Y75520.tif,29522,28488,0.9649752726780029
MSA_27140_X98688_Y74752.tif,7363,6733,0.9144370501154421
MSA_27140_X98688_Y75136.tif,21920,20958,0.9561131386861313
MSA_27140_X98688_Y75520.tif,17305,16388,0.947009534816527
MSA_27140_X98688_Y75776.tif,12736,12192,0.957286432160804
MSA_27140_X98688_Y76032.tif,9474,9242,0.9755119273801984
MSA_27140_X98816_Y74368.tif,4677,4449,0.9512508017960231
MSA_27140_X98816_Y74624.tif,3047,2102,0.6898588775845094
MSA_27140_X98816_Y75136.tif,17109,16708,0.9765620433689871
MSA_27140_X98816_Y76032.tif,6362,6241,0.9809808236403647
MSA_27140_X98944_Y74496.tif,8364,7647,0.9142754662840746
MSA_27140_X98944_Y75136.tif,4745,4659,0.9818756585879873
MSA_27140_X98944_Y75264.tif,10830,10718,0.9896583564173592
MSA_27140_X98944_Y75648.tif,12947,12189,0.9414536185989032
MSA_27140_X99072_Y74368.tif,4650,4100,0.8817204301075269
MSA_27140_X99072_Y74496.tif,4374,3913,0.8946044810242341
MSA_27140_X99072_Y75264.tif,13139,12897,0.9815815511073902
MSA_27140_X99072_Y75648.tif,16618,16099,0.9687688049103382
MSA_27140_X99200_Y75520.tif,10766,10591,0.9837451235370611
MSA_27140_X99200_Y75776.tif,9707,9371,0.9653858040589266
MSA_27140_X99328_Y75776.tif,4154,3979,0.9578719306692345
MSA_27140_X99968_Y77056.tif,5660,4779,0.8443462897526501
MSA_27140_X99968_Y77184.tif,5830,4808,0.8246998284734134
MSA_27180_X101120_Y62592.tif,2775,2288,0.8245045045045045
MSA_27180_X101760_Y62848.tif,19795,19396,0.9798433947966658
MSA_27180_X101888_Y62592.tif,5245,4953,0.944327931363203
MSA_27180_X101888_Y62976.tif,16092,14955,0.9293437733035048
MSA_27180_X102016_Y62720.tif,5060,4592,0.9075098814229249
MSA_27180_X102400_Y63616.tif,6025,5725,0.950207468879668
MSA_27180_X102400_Y63744.tif,4769,4525,0.9488362340113231
MSA_27180_X102528_Y63616.tif,4883,4677,0.9578128199877125
MSA_27620_X90240_Y52352.tif,4742,4209,0.8876001687051877
MSA_27620_X90240_Y52480.tif,4575,4071,0.8898360655737705
MSA_27620_X91136_Y52736.tif,5935,5332,0.8983993260320134
MSA_27620_X91264_Y52480.tif,15057,12569,0.8347612406189812
MSA_27620_X91392_Y52480.tif,12225,10475,0.8568507157464212
MSA_27620_X91520_Y52480.tif,5665,4938,0.8716681376875551
MSA_27620_X91520_Y52736.tif,8538,7822,0.9161396111501523
MSA_27620_X91648_Y52352.tif,6087,5829,0.9576145884672252
MSA_27620_X91648_Y52736.tif,4961,3782,0.762346301148962
MSA_27620_X91904_Y51456.tif,7424,6583,0.88671875
MSA_27860_X96128_Y62464.tif,11002,9732,0.8845664424650064
MSA_27860_X96128_Y62848.tif,6767,6296,0.9303975173636767
MSA_27860_X96256_Y62592.tif,25156,21401,0.8507314358403562
MSA_27860_X96256_Y62720.tif,20601,18196,0.8832580942672685
MSA_27860_X96768_Y63104.tif,6199,5701,0.9196644620100016
MSA_28100_X102784_Y42112.tif,9861,0,0.0
MSA_28100_X102784_Y42240.tif,12681,0,0.0
MSA_28100_X102912_Y41984.tif,5208,0,0.0
MSA_28100_X103040_Y41984.tif,4206,0,0.0
MSA_28100_X103040_Y42112.tif,11079,0,0.0
MSA_28100_X103040_Y42240.tif,19084,58,0.0030391951372877803
MSA_28100_X103168_Y42368.tif,5374,0,0.0
MSA_28100_X103424_Y42112.tif,3710,0,0.0
MSA_28100_X103552_Y42112.tif,3662,0,0.0
MSA_28140_X82944_Y50688.tif,4828,4585,0.9496685998343
MSA_28140_X83456_Y50688.tif,6399,6098,0.9529614002187842
MSA_28140_X83456_Y50944.tif,5990,5750,0.9599332220367279
MSA_28140_X83456_Y51328.tif,5415,5289,0.9767313019390582
MSA_28140_X83456_Y51712.tif,3693,3415,0.9247224478743569
MSA_28140_X83456_Y51840.tif,10866,10439,0.9607031106202835
MSA_28140_X83584_Y50048.tif,7854,7108,0.9050165520753756
MSA_28140_X83584_Y50176.tif,8819,8372,0.9493139811770042
MSA_28140_X83584_Y50304.tif,6567,6247,0.9512715090604538
MSA_28140_X83584_Y51328.tif,6360,6080,0.9559748427672956
MSA_28140_X83584_Y51456.tif,5775,5577,0.9657142857142857
MSA_28140_X83584_Y52736.tif,5447,5224,0.9590600330457132
MSA_28140_X83712_Y51328.tif,9834,9531,0.9691885295912142
MSA_28140_X83840_Y49792.tif,4474,3359,0.7507822977201609
MSA_28140_X83840_Y50560.tif,7431,7091,0.9542457273583637
MSA_28140_X83840_Y51328.tif,17310,16879,0.9751010976314269
MSA_28140_X83840_Y51456.tif,23179,22626,0.9761421976789335
MSA_28140_X83840_Y51584.tif,33024,32718,0.990734011627907
MSA_28140_X83840_Y52096.tif,4996,4808,0.9623698959167334
MSA_28140_X83968_Y50688.tif,19247,18769,0.9751649607731075
MSA_28140_X83968_Y50944.tif,12901,11659,0.9037283931478179
MSA_28140_X83968_Y51072.tif,22928,22377,0.9759682484298674
MSA_28140_X83968_Y51200.tif,31616,31431,0.994148532388664
MSA_28140_X83968_Y51712.tif,29047,28866,0.9937687196612387
MSA_28140_X84096_Y50560.tif,13722,12411,0.9044599912549192
MSA_28140_X84096_Y51072.tif,33528,33438,0.9973156764495347
MSA_28140_X84096_Y51456.tif,36930,36829,0.9972650961278093
MSA_28140_X84096_Y51840.tif,10568,10257,0.9705715367146102
MSA_28140_X84224_Y50048.tif,3539,2213,0.62531788640859
MSA_28140_X84224_Y50560.tif,14554,11657,0.8009481929366498
MSA_28140_X84224_Y50816.tif,25014,22399,0.8954585432157992
MSA_28140_X84224_Y51968.tif,5248,5030,0.9584603658536586
MSA_28140_X84352_Y49792.tif,5013,3947,0.7873528825054857
MSA_28140_X84352_Y50688.tif,22494,16599,0.7379301146972526
MSA_28140_X84352_Y51712.tif,18206,17901,0.9832472811161156
MSA_28140_X84480_Y49664.tif,4992,4303,0.8619791666666666
MSA_28140_X84480_Y50432.tif,32734,31559,0.9641046007209629
MSA_28140_X84480_Y50944.tif,38315,37594,0.9811823045804515
MSA_28140_X84480_Y51712.tif,9828,8993,0.915038665038665
MSA_28140_X84480_Y51968.tif,7335,7067,0.9634628493524199
MSA_28140_X84608_Y50560.tif,22971,19605,0.8534674154368551
MSA_28140_X84608_Y51072.tif,25225,24134,0.9567492566897918
MSA_28140_X84608_Y51456.tif,23078,22686,0.983014126007453
MSA_28140_X84736_Y50176.tif,14653,13302,0.9078004504197092
MSA_28140_X84736_Y50944.tif,24811,23879,0.9624360162831003
MSA_28140_X84736_Y51072.tif,24390,23658,0.9699876998769987
MSA_28140_X84736_Y51200.tif,26479,26052,0.983874013369085
MSA_28140_X84736_Y51328.tif,22947,22557,0.9830043142894496
MSA_28140_X84736_Y51456.tif,18155,17805,0.9807215643073534
MSA_28140_X84736_Y51968.tif,13729,13388,0.9751620657003424
MSA_28140_X84864_Y50304.tif,17760,16415,0.9242680180180181
MSA_28140_X84864_Y50816.tif,30109,29582,0.9824969278288884
MSA_28140_X84864_Y50944.tif,34399,34125,0.9920346521701212
MSA_28140_X84864_Y51072.tif,28540,28323,0.9923966362999299
MSA_28140_X84864_Y52096.tif,5722,5515,0.9638238378189444
MSA_28140_X84992_Y50304.tif,8652,8147,0.9416319926028663
MSA_28140_X84992_Y50688.tif,16761,16380,0.9772686593878647
MSA_28140_X84992_Y50816.tif,29318,29048,0.990790640562112
MSA_28140_X84992_Y51200.tif,11638,11281,0.9693246262244372
MSA_28140_X85120_Y49792.tif,7048,6342,0.8998297389330306
MSA_28140_X85120_Y49920.tif,5588,5014,0.8972798854688618
MSA_28140_X85120_Y50560.tif,4977,4532,0.9105887080570625
MSA_28140_X85120_Y50944.tif,19001,18089,0.9520025261828324
MSA_28140_X85120_Y51072.tif,16737,15924,0.9514249865567306
MSA_28140_X85120_Y51456.tif,23787,23411,0.9841930466221045
MSA_28140_X85120_Y51584.tif,16469,16165,0.981541077175299
MSA_28140_X85120_Y52608.tif,3799,3340,0.8791787312450645
MSA_28140_X85120_Y54016.tif,4942,4595,0.9297855119384865
MSA_28140_X85248_Y50688.tif,4104,2933,0.7146686159844055
MSA_28140_X85248_Y50944.tif,13271,12737,0.9597618868208877
MSA_28140_X85248_Y51072.tif,22427,22129,0.9867124448209748
MSA_28140_X85248_Y51328.tif,9592,9193,0.9584028356964137
MSA_28140_X85248_Y53888.tif,4955,4486,0.9053481331987892
MSA_28140_X85376_Y51072.tif,25344,25048,0.9883207070707071
MSA_28140_X85376_Y51200.tif,18153,17776,0.9792320828513194
MSA_28140_X85376_Y51456.tif,5810,4786,0.8237521514629949
MSA_28140_X85376_Y51968.tif,6708,6518,0.971675611210495
MSA_28140_X85504_Y51200.tif,9238,8698,0.9415457891318467
MSA_28140_X85632_Y51072.tif,9182,8525,0.928446961446308
MSA_28140_X85760_Y51200.tif,6899,6383,0.9252065516741557
MSA_28140_X86272_Y50048.tif,4148,3853,0.9288813886210222
MSA_28140_X86272_Y51072.tif,5341,4777,0.8944017974162142
MSA_28420_X19712_Y16640.tif,6463,6205,0.9600804579916448
MSA_28420_X20736_Y16768.tif,5876,5388,0.9169503063308373
MSA_28420_X20864_Y16768.tif,13441,12894,0.9593036232423183
MSA_28420_X20992_Y16896.tif,18617,18376,0.9870548423483912
MSA_28420_X20992_Y17024.tif,16683,16510,0.989630162440808
MSA_28420_X21120_Y16896.tif,19430,19241,0.9902727740607308
MSA_28420_X21248_Y16768.tif,8199,8036,0.9801195267715576
MSA_28420_X21248_Y17152.tif,32436,32120,0.9902577383154519
MSA_28420_X21376_Y16768.tif,5063,4756,0.9393640134307722
MSA_28420_X21376_Y16896.tif,13845,13347,0.9640303358613218
MSA_28420_X21376_Y17024.tif,24118,23595,0.9783149514885148
MSA_28420_X21504_Y16896.tif,4494,3948,0.8785046728971962
MSA_28420_X21504_Y17024.tif,13813,13143,0.9514949685079274
MSA_28420_X21504_Y17152.tif,16879,16358,0.9691332424906689
MSA_28420_X21504_Y17408.tif,7050,6692,0.9492198581560284
MSA_29820_X23168_Y56064.tif,4497,4427,0.9844340671558817
MSA_29820_X23296_Y56192.tif,20729,20623,0.9948863910463601
MSA_29820_X23296_Y56576.tif,8759,8710,0.9944057540815161
MSA_29820_X23360_Y56128.tif,34267,34021,0.9928210815069892
MSA_29820_X23424_Y56000.tif,42506,41937,0.9866136545428881
MSA_29820_X23424_Y56064.tif,41161,40721,0.9893102694298
MSA_29820_X23424_Y56128.tif,44943,44672,0.9939701399550542
MSA_29820_X23488_Y55808.tif,41755,41348,0.9902526643515747
MSA_29820_X23488_Y55872.tif,43128,42496,0.9853459469486181
MSA_29820_X23488_Y55936.tif,45090,44438,0.9855400310490131
MSA_29820_X23488_Y56000.tif,45749,45178,0.987518852871101
MSA_29820_X23552_Y55424.tif,17481,17252,0.986900062925462
MSA_29820_X23552_Y55552.tif,28437,28242,0.9931427365755882
MSA_29820_X23552_Y55680.tif,33775,33690,0.9974833456698742
MSA_29820_X23552_Y56064.tif,46690,46214,0.9898050974512743
MSA_29820_X23552_Y56128.tif,49525,49267,0.9947905098435134
MSA_29820_X23552_Y56320.tif,32172,31085,0.96621285589954
MSA_29820_X23616_Y55808.tif,47063,46817,0.9947729638994539
MSA_29820_X23616_Y56256.tif,40329,38569,0.9563589476555332
MSA_29820_X23616_Y56320.tif,33783,31470,0.9315336115797886
MSA_29820_X23680_Y55424.tif,18547,18321,0.987814740928452
MSA_29820_X23680_Y55616.tif,39194,38995,0.9949226922488136
MSA_29820_X23680_Y55872.tif,46556,46256,0.9935561474353467
MSA_29820_X23680_Y56064.tif,48855,47238,0.9669020571077679
MSA_29820_X23680_Y56128.tif,47654,45049,0.9453351240189701
MSA_29820_X23680_Y56192.tif,45012,42125,0.935861548031636
MSA_29820_X23680_Y56256.tif,37600,33890,0.9013297872340426
MSA_29820_X23680_Y56320.tif,30266,26770,0.8844908478160312
MSA_29820_X23744_Y55872.tif,45416,45097,0.9929760436850449
MSA_29820_X23744_Y56000.tif,44605,43644,0.9784553301199417
MSA_29820_X23744_Y56064.tif,46856,44705,0.9540933925217688
MSA_29820_X23744_Y56128.tif,44517,41007,0.9211537165577195
MSA_29820_X23744_Y56192.tif,41912,37819,0.9023430043901508
MSA_29820_X23744_Y56256.tif,35259,30186,0.8561218412320258
MSA_29820_X23744_Y56320.tif,28459,23578,0.8284901085772515
MSA_29820_X23744_Y56384.tif,26296,22516,0.8562519014298753
MSA_29820_X23808_Y55424.tif,8956,8791,0.9815765966949531
MSA_29820_X23808_Y55616.tif,37414,37309,0.997193563906559
MSA_29820_X23808_Y55744.tif,46330,46298,0.9993093028275416
MSA_29820_X23808_Y55936.tif,41015,40177,0.9795684505668658
MSA_29820_X23808_Y56000.tif,41715,40758,0.9770586120100683
MSA_29820_X23808_Y56128.tif,43984,40536,0.9216078574026919
MSA_29820_X23808_Y56192.tif,43175,39206,0.9080718008106543
MSA_29820_X23808_Y56256.tif,37456,32683,0.8725704826997009
MSA_29820_X23808_Y56384.tif,28400,24922,0.8775352112676056
MSA_29820_X23808_Y56448.tif,30317,27681,0.9130520829897417
MSA_29820_X23808_Y56960.tif,14209,14177,0.9977479062565979
MSA_29820_X23872_Y55872.tif,38587,37719,0.9775053774587297
MSA_29820_X23872_Y56000.tif,39684,38343,0.9662080435439976
MSA_29820_X23872_Y56192.tif,44209,40973,0.9268022348390599
MSA_29820_X23872_Y56256.tif,40210,36696,0.9126088037801542
MSA_29820_X23872_Y56320.tif,35278,31938,0.9053234310335053
MSA_29820_X23872_Y56448.tif,37021,35296,0.9534048242889172
MSA_29820_X23872_Y56640.tif,43091,42672,0.9902763918219581
MSA_29820_X23872_Y56704.tif,36830,36336,0.986587021449905
MSA_29820_X23936_Y55552.tif,13077,13027,0.9961764930794524
MSA_29820_X23936_Y56128.tif,45690,44327,0.9701685270299847
MSA_29820_X23936_Y56256.tif,45122,43502,0.964097336110988
MSA_29820_X23936_Y56448.tif,41925,40192,0.9586642814549792
MSA_29820_X23936_Y56640.tif,41809,41479,0.9921069626157047
MSA_29820_X24000_Y56000.tif,43581,42411,0.9731534384250017
MSA_29820_X24000_Y56064.tif,47701,46985,0.9849898324982704
MSA_29820_X24064_Y55808.tif,31050,27893,0.8983252818035427
MSA_29820_X24064_Y55936.tif,38324,34722,0.9060118985492119
MSA_29820_X24064_Y56000.tif,42655,41166,0.9650920173484937
MSA_29820_X24064_Y56128.tif,49524,49096,0.9913577255472095
MSA_29820_X24128_Y55936.tif,36675,32216,0.8784185412406271
MSA_29820_X24128_Y56256.tif,39222,38602,0.984192545000255
MSA_29820_X24192_Y55680.tif,5653,4950,0.8756412524323368
MSA_29820_X24192_Y56320.tif,21369,20791,0.9729514717581543
MSA_29820_X24192_Y56704.tif,23417,22770,0.972370500064056
MSA_29820_X24320_Y56064.tif,13684,13504,0.9868459514761766
MSA_29820_X24320_Y56192.tif,7953,7931,0.9972337482710927
MSA_29820_X24320_Y56448.tif,6077,5746,0.9455323350337338
MSA_29820_X24320_Y56576.tif,18113,17581,0.9706288301220118
MSA_29820_X24320_Y56832.tif,17052,16841,0.9876260849167253
MSA_29820_X24448_Y56704.tif,10684,10530,0.9855859228753276
MSA_29820_X24576_Y56832.tif,3820,3550,0.9293193717277487
MSA_29820_X27264_Y54272.tif,2926,2776,0.9487354750512645
MSA_29820_X27392_Y54272.tif,8807,8633,0.9802429885318497
MSA_29940_X82304_Y51200.tif,5446,5285,0.9704370179948586
MSA_29940_X82304_Y51328.tif,10342,10198,0.986076194159737
MSA_29940_X82432_Y51328.tif,26663,26308,0.986685669279526
MSA_29940_X82432_Y51456.tif,15822,15431,0.9752875742636835
MSA_29940_X82560_Y51328.tif,28486,28034,0.984132556343467
MSA_29940_X82560_Y51456.tif,18521,18072,0.9757572485286972
MSA_29940_X82688_Y51456.tif,8906,8585,0.9639568830002245
MSA_29940_X82944_Y51456.tif,4506,4380,0.9720372836218375
MSA_30460_X112896_Y52736.tif,8134,6575,0.8083353823457093
MSA_30460_X113024_Y52736.tif,10295,8650,0.8402136959689169
MSA_30460_X113024_Y52992.tif,4930,3558,0.7217038539553753
MSA_30460_X113152_Y52736.tif,5072,3642,0.7180599369085173
MSA_30460_X113280_Y51968.tif,3950,2742,0.6941772151898734
MSA_30460_X113280_Y52224.tif,10317,9356,0.9068527672773093
MSA_30460_X113280_Y53376.tif,6164,4492,0.7287475665152499
MSA_30460_X113280_Y53504.tif,5946,4171,0.7014799865455769
MSA_30460_X113408_Y52096.tif,13950,12552,0.8997849462365591
MSA_30460_X113408_Y52352.tif,5584,4828,0.8646131805157593
MSA_30460_X113408_Y52480.tif,5944,5244,0.8822341857335128
MSA_30460_X113408_Y52736.tif,14505,13343,0.9198896932092382
MSA_30460_X113408_Y52864.tif,20921,20405,0.9753357870082692
MSA_30460_X113408_Y53248.tif,8624,7339,0.8509972170686456
MSA_30460_X113408_Y53504.tif,11056,9531,0.8620658465991317
MSA_30460_X113536_Y52096.tif,7743,6369,0.8225493994575745
MSA_30460_X113536_Y52480.tif,7652,6544,0.8552012545739676
MSA_30460_X113536_Y52864.tif,39657,38616,0.9737499054391406
MSA_30460_X113536_Y52992.tif,33731,33243,0.9855325961281907
MSA_30460_X113536_Y53120.tif,16086,15069,0.9367773218948153
MSA_30460_X113536_Y53248.tif,10238,9031,0.8821058800546981
MSA_30460_X113536_Y53376.tif,15343,14243,0.9283060679137066
MSA_30460_X113664_Y52608.tif,24147,22463,0.930260487845281
MSA_30460_X113664_Y52736.tif,40406,38369,0.9495866950452903
MSA_30460_X113664_Y52992.tif,38234,37891,0.9910289271329183
MSA_30460_X113664_Y53248.tif,6013,4698,0.7813071678030933
MSA_30460_X113792_Y53120.tif,12865,12375,0.961912164788185
MSA_30460_X113920_Y52736.tif,11173,10903,0.9758346012709209
MSA_30460_X114048_Y52992.tif,4812,4606,0.957190357439734
MSA_30460_X114176_Y51968.tif,5355,3837,0.7165266106442577
MSA_30460_X114432_Y52864.tif,11341,10458,0.9221409046821268
MSA_31020_X11648_Y14720.tif,12816,11595,0.9047284644194756
MSA_31020_X11776_Y14592.tif,8236,8147,0.9891937833899952
MSA_31020_X11776_Y14720.tif,22192,21048,0.94844989185292
MSA_31020_X11776_Y14848.tif,24812,22335,0.9001692729324521
MSA_31020_X11904_Y14592.tif,6359,6208,0.9762541280075484
MSA_31020_X11904_Y14848.tif,19448,18739,0.9635438091320444
MSA_31020_X12032_Y14336.tif,6317,6174,0.9773626721545037
MSA_31020_X12032_Y14592.tif,5077,4940,0.9730155603702975
MSA_31020_X12032_Y14720.tif,6488,6381,0.9835080147965475
MSA_31020_X12032_Y15744.tif,7013,6690,0.9539426778839298
MSA_31180_X61952_Y70912.tif,6079,5340,0.8784339529527883
MSA_31180_X62080_Y70656.tif,5142,4945,0.9616880591209646
MSA_31180_X62080_Y70912.tif,20343,19783,0.97247210342624
MSA_31180_X62080_Y71040.tif,23604,23331,0.9884341637010676
MSA_31180_X62080_Y71168.tif,16871,16678,0.9885602513188312
MSA_31180_X62208_Y70656.tif,6759,6426,0.9507323568575233
MSA_31180_X62208_Y71040.tif,42478,42329,0.9964923018974527
MSA_31180_X62208_Y71104.tif,35195,35008,0.9946867452763176
MSA_31180_X62272_Y70912.tif,42445,41255,0.9719637177523854
MSA_31180_X62272_Y71040.tif,47268,47151,0.9975247524752475
